yogurt,sausage,whole milk,semi-finished bread
salty snack,pastry,whole milk
pet care,pip fruit,candy
specialty chocolate,roll products
specialty chocolate,bottled water,sausage,baking powder
chicken,pastry
butter,other vegetables
bottled water,whole milk
chocolate,yogurt,whole milk
frozen vegetables,other vegetables
cream cheese,newspapers,yogurt,detergent
sliced cheese,butter,sweet spreads
root vegetables,fruit/vegetable juice
yogurt,whole milk
ham,chocolate,fruit/vegetable juice
newspapers,other vegetables
root vegetables,tropical fruit
frozen fish,tropical fruit
brown bread,sausage,chewing gum,whole milk,root vegetables
oil,misc. beverages
napkins,fruit/vegetable juice
sliced cheese,onions,ice cream,soda
waffles,other vegetables
brown bread,shopping bags
brown bread,bottled water,soda,pork,popcorn,other vegetables,hamburger meat
rolls/buns,specialty chocolate,liquor (appetizer),yogurt
baking powder,whole milk
rolls/buns,citrus fruit
cream cheese,tropical fruit
fruit/vegetable juice,whole milk,tropical fruit
other vegetables,berries
misc. beverages,yogurt,onions,whole milk
pastry,yogurt
sausage
red/blush wine,frankfurter
mustard,baking powder,sugar
frankfurter,other vegetables
citrus fruit,pastry
frozen vegetables,yogurt
oil,bottled water,berries
coffee,butter milk
frozen meals,tropical fruit
brown bread,flour,soda
whipped/sour cream,cake bar
waffles,bottled water,butter
rolls/buns,whole milk,shopping bags
root vegetables,dessert
uht-milk,curd
chicken,liquor
rolls/buns,canned beer
sausage,soda,candy
onions,misc. beverages,sausage
brown bread,yogurt
soda,soups,shopping bags
citrus fruit,whole milk
whole milk,sugar
chocolate,dessert
rolls/buns,yogurt
other vegetables,whole milk
soda,bottled beer
red/blush wine,other vegetables
root vegetables,domestic eggs
root vegetables,bottled water,frozen dessert
whipped/sour cream,baking powder
beverages,bottled water
oil,soda
chicken,root vegetables
grapes,other vegetables
fish,chocolate
frankfurter,whole milk
whole milk,meat
pork,butter
frankfurter,butter milk
dishes,misc. beverages
frozen potato products,uht-milk,root vegetables,onions
rolls/buns,domestic eggs,coffee,chicken,other vegetables,long life bakery product,frankfurter
bottled water,soda,butter milk,butter,artif. sweetener
bottled water,other vegetables
specialty bar,turkey
waffles,butter milk
rolls/buns,canned beer
chocolate marshmallow,curd
waffles,yogurt,whole milk
whipped/sour cream,condensed milk,citrus fruit,tropical fruit
whole milk,rolls/buns,frozen vegetables,fruit/vegetable juice
pork,yogurt,napkins
root vegetables,yogurt,sausage,soda
bottled water,berries
oil,bottled beer
waffles,yogurt
beef,ham,sliced cheese,butter milk
yogurt,whole milk
ham,whole milk
whipped/sour cream,frankfurter
chicken,pastry
soups,whole milk
beef,sweet spreads
beef,candles,berries,long life bakery product
root vegetables
uht-milk,onions
rolls/buns,ketchup
herbs,canned beer
chicken,ham
pork,flour
roll products,rice
curd,berries
liquor,specialty chocolate
hygiene articles,white bread
uht-milk,bottled water,candy,whole milk
waffles,citrus fruit
specialty bar,other vegetables
honey,grapes
pastry,butter
canned beer,yogurt,whole milk,shopping bags
margarine,citrus fruit,oil
salty snack,hamburger meat
yogurt,fruit/vegetable juice
beef,root vegetables
salt,margarine
soda,other vegetables
frozen potato products,napkins,whole milk,citrus fruit,hamburger meat,semi-finished bread
soda,curd
waffles,root vegetables,cream cheese
other vegetables,canned beer
soups,specialty cheese
bottled water,onions,frankfurter
whipped/sour cream,onions
soft cheese,long life bakery product
hard cheese,butter milk
newspapers,soda
dish cleaner,butter,light bulbs
domestic eggs,pip fruit
brown bread,sugar,beef,citrus fruit,yogurt
rolls/buns,cream cheese
brown bread,sausage
other vegetables,candles
pork,root vegetables
rum,sugar
brown bread,other vegetables
soda,fruit/vegetable juice
dessert,chewing gum
instant food products,butter milk,long life bakery product
liquor,pastry,shopping bags
soda,other vegetables
liquor,long life bakery product,vinegar,shopping bags
pip fruit,bottled beer
hamburger meat,yogurt
citrus fruit,chocolate,butter
citrus fruit,tropical fruit
brown bread,rolls/buns,zwieback,whole milk,berries,newspapers,yogurt
chicken,butter
whipped/sour cream,shopping bags
pork,yogurt,ice cream
tropical fruit,canned beer
dish cleaner,whole milk
margarine,sweet spreads
chicken,bottled water,ketchup,other vegetables
yogurt,whole milk
napkins,soda
newspapers,other vegetables
cat food,butter
shopping bags,seasonal products,tropical fruit,other vegetables,butter
cream cheese,onions,soda
other vegetables,sugar
domestic eggs,sausage,fruit/vegetable juice,seasonal products
cream cheese,photo/film
yogurt,chewing gum
soups,seasonal products
ham,candy,whole milk
cream,newspapers,sausage
rolls/buns,hamburger meat
beef,female sanitary products
mustard,whole milk
soft cheese,frozen vegetables
bottled water,bottled beer
pip fruit,soda
sauces,shopping bags
butter,ice cream
pip fruit,fruit/vegetable juice
oil,canned beer
zwieback,misc. beverages
sliced cheese,salty snack,sausage
chicken,yogurt,sausage,margarine
sliced cheese,sugar
rolls/buns,other vegetables
margarine,tropical fruit
margarine,chocolate
salt,yogurt
root vegetables,yogurt,shopping bags,tropical fruit
pastry,newspapers,tropical fruit
liquor (appetizer),pot plants
misc. beverages,dessert
bottled water,bottled beer
chicken,male cosmetics
rolls/buns,uht-milk
whipped/sour cream,pork,pip fruit,whole milk,finished products,curd
cat food,semi-finished bread
pork,chocolate,soap
rolls/buns,root vegetables,other vegetables
other vegetables,tropical fruit
dessert,cereals
brown bread,coffee
uht-milk,soda
domestic eggs,yogurt,curd
pip fruit,fruit/vegetable juice
citrus fruit,whole milk
pastry,curd
pork,yogurt,whole milk
red/blush wine,frankfurter
curd cheese,sausage
herbs,chicken
butter milk,tropical fruit
beef,meat
soft cheese,white wine
frozen potato products,soda
citrus fruit,whole milk
flour,specialty fat,whole milk,seasonal products
root vegetables,chocolate
whipped/sour cream,turkey
salt,napkins
hygiene articles,tropical fruit
rolls/buns,chocolate
bottled water,pip fruit
sliced cheese,napkins
other vegetables,tropical fruit
bottled water,sugar
chocolate,curd cheese
whipped/sour cream,yogurt
pip fruit,sausage
beverages,butter,butter milk
root vegetables,pastry
other vegetables,packaged fruit/vegetables
whipped/sour cream,whole milk
pip fruit,meat
domestic eggs,tropical fruit
beef,other vegetables
beverages,whole milk
cream cheese,domestic eggs
other vegetables,canned beer
dessert,brandy
sausage,semi-finished bread
rolls/buns,root vegetables,uht-milk,packaged fruit/vegetables
cream cheese,white wine
white bread,other vegetables
root vegetables,shopping bags
brown bread,long life bakery product
turkey,whole milk
root vegetables,frankfurter
brown bread,yogurt
oil,white wine,tropical fruit
rolls/buns,mayonnaise,flour
citrus fruit,bottled water,pastry
photo/film,canned beer
newspapers,napkins,bottled beer
chicken,soda
pasta,newspapers
rolls/buns,bottled water,yogurt,other vegetables,finished products,citrus fruit,butter
pastry,berries
soda,curd
rolls/buns,yogurt
butter,candy
soda,tropical fruit
specialty bar,ham
finished products,uht-milk
fruit/vegetable juice,candy,tropical fruit
pork,mayonnaise
bottled water,soda
oil,chocolate,sliced cheese,bottled water
salt,bottled water,pip fruit
soft cheese,pastry,whole milk
beef,other vegetables
chicken,chocolate
brown bread,other vegetables
specialty chocolate,onions
citrus fruit,cat food
zwieback,yogurt
other vegetables,oil,bottled beer,tropical fruit
pip fruit,whole milk
sausage,whole milk
uht-milk,chewing gum
bottled water,fruit/vegetable juice
chocolate,tropical fruit
white bread,tropical fruit
beverages,tropical fruit
rolls/buns,yogurt,bottled beer,sugar
whipped/sour cream,sausage,tropical fruit,grapes,fruit/vegetable juice,other vegetables,curd
root vegetables,pip fruit
soda,napkins
margarine,newspapers
yogurt,sweet spreads,other vegetables
pip fruit,whole milk,tropical fruit
frozen vegetables,processed cheese,mayonnaise
rolls/buns,berries,meat spreads
dishes,newspapers,other vegetables
spread cheese,other vegetables
whipped/sour cream,newspapers,whole milk,canned beer
specialty bar,whole milk
citrus fruit,pip fruit
popcorn,baking powder,sugar
pork,rolls/buns
specialty bar,whole milk,tropical fruit
pastry,tropical fruit
bottled water,butter,soda
whipped/sour cream,rolls/buns
coffee,tropical fruit
long life bakery product,whole milk,tropical fruit
frozen vegetables,yogurt,shopping bags
root vegetables,newspapers,sliced cheese,coffee
rolls/buns,whole milk
soft cheese,yogurt
beef,domestic eggs,chewing gum
beef,chocolate
hygiene articles,chocolate
pot plants,napkins,other vegetables
rolls/buns,whole milk
hamburger meat,onions
frozen vegetables,pip fruit
canned fruit,hamburger meat,other vegetables,canned beer
chicken,whole milk,uht-milk,canned fish,onions,bottled beer,cocoa drinks,frankfurter
uht-milk
liquor,bottled water
potato products,whole milk,tropical fruit
pork,cake bar
whipped/sour cream,whole milk
oil,fruit/vegetable juice
other vegetables,bottled water,curd,tropical fruit
whipped/sour cream,yogurt
whipped/sour cream,canned beer
other vegetables,chocolate,whole milk,hamburger meat
onions,whole milk
whipped/sour cream,meat
pastry,candy
dessert,shopping bags
cream cheese,whole milk
cooking chocolate,shopping bags
specialty chocolate,white bread,whole milk,berries
bottled beer,whole milk
margarine,other vegetables,canned beer
bottled water,pastry,hamburger meat
other vegetables
pet care,frozen vegetables,yogurt,baking powder
herbs,whole milk
margarine,yogurt,soda,pip fruit,whole milk,dessert,frankfurter
uht-milk,citrus fruit,yogurt
ham,berries
salt,rolls/buns,soda,napkins
cat food,candy
whole milk,tropical fruit
napkins,semi-finished bread
frozen vegetables,soda,canned beer
dessert,other vegetables
rolls/buns,sugar
whole milk,other vegetables
sliced cheese,other vegetables
frozen vegetables,sausage
herbs,rolls/buns
frozen fish,curd
napkins,bottled beer
hygiene articles,canned beer,tropical fruit
soda,pasta,pork,tropical fruit,onions,finished products,pastry
pet care,beef,citrus fruit,whole milk
shopping bags,pork,whole milk,canned beer,canned fish,onions,bottled beer
dishes,processed cheese
hamburger meat,coffee
napkins,shopping bags
rolls/buns,sausage
rolls/buns,yogurt
soda,cereals
butter,nut snack
root vegetables,berries
root vegetables,processed cheese
cream cheese,liquor,hamburger meat,berries
whole milk,artif. sweetener,other vegetables
softener,root vegetables
root vegetables,pastry
pastry,yogurt,whole milk,pot plants
semi-finished bread,tropical fruit
citrus fruit,other vegetables
rolls/buns,pip fruit
specialty chocolate,bottled water,soft cheese,fruit/vegetable juice,hamburger meat
chicken,pastry,yogurt,rolls/buns
frozen vegetables,other vegetables
rolls/buns,citrus fruit
frozen vegetables,sugar
brown bread,rolls/buns
yogurt,tropical fruit
dish cleaner,other vegetables
rolls/buns,hygiene articles,sausage,frozen meals,tropical fruit,other vegetables
citrus fruit,tropical fruit
pork,soda
citrus fruit,yogurt
brown bread,soda
hard cheese,hygiene articles,domestic eggs,pip fruit
other vegetables,tropical fruit
pickled vegetables,shopping bags
yogurt,chewing gum
hamburger meat,other vegetables
bottled water,whole milk
grapes,frozen vegetables,vinegar
specialty cheese,other vegetables,meat spreads
yogurt,canned beer
cream cheese,white bread
rolls/buns,hard cheese
white bread,other vegetables
onions,frankfurter
dental care,fruit/vegetable juice
soda,other vegetables
brown bread,hard cheese,waffles,whole milk,other vegetables
whole milk,seasonal products
sausage,grapes
citrus fruit,pastry,newspapers,whole milk
zwieback,tropical fruit
frozen meals,whole milk
rolls/buns,hard cheese,margarine
fruit/vegetable juice,cat food,jam,other vegetables
pork,rolls/buns
waffles,citrus fruit,frozen vegetables,other vegetables
citrus fruit,sausage
bottled beer,other vegetables
brown bread,white bread,whole milk
ham,pastry
soda,curd
whipped/sour cream,citrus fruit
sausage,fruit/vegetable juice
bottled water,sausage,frozen meals,curd
dessert,white wine
whipped/sour cream,bottled beer
pasta,pork,fruit/vegetable juice
beef,specialty chocolate
brown bread,fish,specialty chocolate,frozen meals,packaged fruit/vegetables
rolls/buns,soups
root vegetables,yogurt
root vegetables,bottled water,other vegetables
beef,whole milk,canned beer
brown bread,beef
yogurt,turkey
cookware,yogurt
beef,detergent,whole milk
root vegetables,whole milk
bottled water,white bread
pork,frozen vegetables
brown bread
salty snack,butter milk
yogurt,frozen meals
herbs,pastry
domestic eggs,frozen vegetables
citrus fruit,berries
brown bread,bottled water
salty snack,chocolate marshmallow
flour,white bread
fruit/vegetable juice,whole milk
chicken,specialty chocolate
chocolate,liqueur
butter,coffee
frozen fruits,butter,tropical fruit
margarine,bathroom cleaner
hamburger meat,berries
pastry,sausage,ice cream
hamburger meat,whole milk
processed cheese,white wine,soda
whole milk
rolls/buns,pip fruit
bottled water,butter milk
dessert,sausage,whole milk
rolls/buns,bottled water,whole milk
pork,citrus fruit,domestic eggs,napkins
chocolate,long life bakery product
rolls/buns,yogurt,fruit/vegetable juice
other vegetables,bottled water,grapes,bottled beer
whipped/sour cream,curd
mustard,soda
citrus fruit,tropical fruit
rolls/buns,whole milk
flower (seeds),yogurt
citrus fruit,other vegetables
specialty bar,pork,soda
coffee,tropical fruit
newspapers,soda,long life bakery product
yogurt,sausage
chicken,nuts/prunes
soap,bottled beer
butter,flour,fruit/vegetable juice
butter,white wine,frozen fish
rolls/buns,white bread,other vegetables,seasonal products
beef
rolls/buns,pastry
pet care,root vegetables,pip fruit,tropical fruit
chicken,rolls/buns
waffles,root vegetables,curd
fruit/vegetable juice,yogurt,bottled beer,canned beer
waffles,chocolate,coffee,pip fruit,whole milk
soda,bottled beer
frozen meals,frozen dessert
fruit/vegetable juice,white bread,other vegetables
rolls/buns,margarine,soda,shopping bags,soft cheese,root vegetables
yogurt,other vegetables
pet care,brown bread
whipped/sour cream,domestic eggs
rolls/buns,yogurt
flower (seeds),root vegetables,roll products,canned beer
rolls/buns,soda
bottled water,processed cheese,berries,pickled vegetables,frankfurter
ham,newspapers,bottled beer
brown bread,soda,white bread,canned beer,frankfurter
beverages,citrus fruit,pip fruit
pastry,pip fruit,cleaner
soda,shopping bags
frozen vegetables,pot plants
chewing gum,candles
whipped/sour cream,root vegetables
pork,ice cream
citrus fruit,sauces
whipped/sour cream,misc. beverages,pastry
citrus fruit,root vegetables,chewing gum,whole milk
rolls/buns,canned vegetables,pip fruit,whole milk,canned beer,dishes,frankfurter
whipped/sour cream,waffles
brown bread,white wine
rolls/buns,hygiene articles,coffee,shopping bags,tropical fruit,popcorn,ice cream,misc. beverages
soft cheese,cream cheese,frozen vegetables
dog food,butter,tropical fruit
fruit/vegetable juice,dish cleaner,bottled beer
